word,babylm_freq,babylm_log_freq
severity,216,5.37989735354046
sewage,156,5.056245805348308
sewerage,19,2.995732273553991
sewers,91,4.5217885770490405
seychelles,105,4.663439094112067
sfwa,12,2.5649493574615367
shabbat,51,3.9512437185814275
shaivism,36,3.6109179126442243
shakedown,17,2.8903717578961645
shakers,51,3.9512437185814275
shales,21,3.091042453358316
shallots,5,1.791759469228055
shamanism,40,3.713572066704308
shand,25,3.258096538021482
shanties,34,3.5553480614894135
shapers,9,2.302585092994046
shareholder,102,4.634728988229636
shareholders,147,4.997212273764115
sharpshooters,72,4.290459441148391
shatner,27,3.332204510175204
shawls,80,4.394449154672439
shawnees,5,1.791759469228055
shayne,39,3.6888794541139363
shearwaters,7,2.0794415416798357
sheep,7481,8.920255414908091
sheikhs,4,1.6094379124341003
shelf,1820,7.507141079727608
shenanigans,29,3.4011973816621555
sheriffs,61,4.127134385045092
sherpas,5,1.791759469228055
shigella,4,1.6094379124341003
shipbuilders,12,2.5649493574615367
shipowner,8,2.1972245773362196
shipowners,6,1.9459101490553132
shippers,10,2.3978952727983707
shipwrights,14,2.70805020110221
shipyard,161,5.087596335232384
shipyards,46,3.8501476017100584
shoemaker,218,5.389071729816501
shoemakers,20,3.044522437723423
shootings,121,4.804021044733257
shootouts,6,1.9459101490553132
shopkeeper,233,5.455321115357702
shopkeepers,70,4.2626798770413155
shopper,54,4.007333185232471
shoppers,85,4.454347296253507
shorelines,9,2.302585092994046
shortages,75,4.330733340286331
shortcomings,77,4.356708826689592
shortness,59,4.0943445622221
shoshone,36,3.6109179126442243
shotguns,55,4.02535169073515
shots,1911,7.555905093611346
showbiz,31,3.4657359027997265
showgirl,15,2.772588722239781
showman,93,4.543294782270004
showmanship,10,2.3978952727983707
showrooms,24,3.2188758248682006
showrunner,14,2.70805020110221
showrunners,3,1.3862943611198906
shraddha,33,3.5263605246161616
shrapnel,151,5.0238805208462765
shrewdness,49,3.912023005428146
shrews,22,3.1354942159291497
shreya,5,1.791759469228055
shroff,45,3.828641396489095
shrublands,11,2.4849066497880004
shrubs,398,5.988961416889864
shudras,5,1.791759469228055
shutdown,81,4.406719247264253
shyness,168,5.1298987149230735
siamangs,4,1.6094379124341003
siblings,405,6.0063531596017325
sibylla,4,1.6094379124341003
sickles,28,3.367295829986474
siddharth,13,2.6390573296152584
sideshow,61,4.127134385045092
sidewalks,77,4.356708826689592
sidings,29,3.4011973816621555
sieg,40,3.713572066704308
siege,855,6.752270376141742
sieges,34,3.5553480614894135
siemens,60,4.110873864173311
sierre,31,3.4657359027997265
sigmaringen,12,2.5649493574615367
signalman,35,3.58351893845611
signature,789,6.672032945461067
signatures,226,5.424950017481403
signet,62,4.143134726391533
signifiers,4,1.6094379124341003
sikhism,48,3.8918202981106265
sikhs,106,4.672828834461906
silesian,49,3.912023005428146
silicon,253,5.537334267018537
silks,122,4.812184355372417
silliness,25,3.258096538021482
sills,53,3.9889840465642745
silos,19,2.995732273553991
siltstone,10,2.3978952727983707
siltstones,7,2.0794415416798357
silverware,147,4.997212273764115
similarities,199,5.298317366548036
similarity,165,5.111987788356544
similes,13,2.6390573296152584
simmons,317,5.762051382780177
simplicity,317,5.762051382780177
simplification,20,3.044522437723423
simpsons,416,6.0330862217988015
simulation,109,4.700480365792417
simulations,32,3.4965075614664802
sincerity,230,5.442417710521793
sinclair,272,5.60947179518496
singer,5594,8.629628620746026
singers,655,6.486160788944089
sinha,72,4.290459441148391
sinners,219,5.393627546352362
sinologist,8,2.1972245773362196
sion,73,4.30406509320417
sioux,282,5.645446897643238
sirens,392,5.973809611869261
siri,43,3.784189633918261
sister,19257,9.86568183780023
sisters,3419,8.13739583005665
sitcom,534,6.282266746896006
sitcoms,99,4.605170185988092
situation,6629,8.799360083179907
situations,828,6.720220155135295
sixes,134,4.90527477843843
sixpence,391,5.971261839790462
skagway,15,2.772588722239781
skateboarders,11,2.4849066497880004
skaters,100,4.61512051684126
skeets,133,4.897839799950911
skeletons,259,5.560681631015528
skepticism,39,3.6888794541139363
skeptics,17,2.8903717578961645
skerries,5,1.791759469228055
sketchbooks,3,1.3862943611198906
skiers,151,5.0238805208462765
skiffle,4,1.6094379124341003
skill,1643,7.404887575616125
skills,1379,7.22983877815125
skimmers,8,2.1972245773362196
skincare,4,1.6094379124341003
skits,25,3.258096538021482
skulls,201,5.308267697401205
skylight,166,5.117993812416755
skylights,19,2.995732273553991
skyscrapers,91,4.5217885770490405
slabs,146,4.990432586778736
slackers,140,4.948759890378168
slapstick,44,3.8066624897703196
slasher,68,4.23410650459726
sleeves,854,6.75110146893676
sleight,47,3.871201010907891
slipper,588,6.3784261836515865
slipway,7,2.0794415416798357
slogan,215,5.375278407684165
slogans,58,4.07753744390572
sloops,67,4.219507705176107
sloths,38,3.6635616461296463
slovaks,14,2.70805020110221
slovenes,20,3.044522437723423
smallmouth,43,3.784189633918261
smallpox,192,5.262690188904886
smartphone,106,4.672828834461906
smartphones,112,4.727387818712341
smartwatches,5,1.791759469228055
smelter,7,2.0794415416798357
smelters,7,2.0794415416798357
smes,6,1.9459101490553132
smiths,199,5.298317366548036
smokers,86,4.465908118654584
smoky,198,5.293304824724492
smoothies,50,3.9318256327243257
sms,28,3.367295829986474
smuggler,189,5.247024072160486
smugglers,188,5.241747015059643
sneakers,444,6.09807428216624
snes,23,3.1780538303479458
sniper,233,5.455321115357702
snipers,87,4.477336814478207
snobbery,8,2.1972245773362196
snout,269,5.598421958998375
snowdrops,45,3.828641396489095
snowflakes,117,4.770684624465665
snyder,86,4.465908118654584
sobibor,37,3.6375861597263857
sobriety,35,3.58351893845611
soc,53,3.9889840465642745
soccer,1717,7.4489161025442
socialism,271,5.605802066295998
socialists,130,4.875197323201151
socialites,7,2.0794415416798357
socialization,21,3.091042453358316
societies,575,6.3561076606958915
sociobiology,20,3.044522437723423
sociologists,44,3.8066624897703196
sociology,233,5.455321115357702
sociopaths,20,3.044522437723423
sockets,130,4.875197323201151
socrates,140,4.948759890378168
sodas,88,4.48863636973214
sodomy,28,3.367295829986474
softness,113,4.736198448394496
software,1603,7.38025578842646
soissons,28,3.367295829986474
sojourners,4,1.6094379124341003
solemnity,125,4.836281906951478
solicitors,172,5.153291594497779
solidification,3,1.3862943611198906
solidity,32,3.4965075614664802
solids,180,5.198497031265826
solitude,331,5.805134968916488
solitudes,42,3.7612001156935624
soloists,45,3.828641396489095
solution,1561,7.3537223303996315
solutions,365,5.902633333401366
solvency,7,2.0794415416798357
solvent,165,5.111987788356544
solvents,50,3.9318256327243257
sombrero,83,4.430816798843313
somers,901,6.804614520062624
sonar,85,4.454347296253507
sonatas,57,4.060443010546419
songs,6299,8.748304912379623
songwriters,77,4.356708826689592
sonic,352,5.8664680569332965
sons,2995,8.005033344637111
soothsayers,11,2.4849066497880004
sophistication,39,3.6888794541139363
sophomore,207,5.337538079701318
soprano,245,5.5053315359323625
sorbet,27,3.332204510175204
sorcerers,68,4.23410650459726
sorcery,90,4.51085950651685
sore,2825,7.946617563244473
sores,85,4.454347296253507
sorghum,35,3.58351893845611
sororities,44,3.8066624897703196
sorrento,35,3.58351893845611
soteriology,1,0.6931471805599453
soul,5383,8.591186871324563
souls,1020,6.928537818164665
soundness,27,3.332204510175204
soundtracks,68,4.23410650459726
southend,66,4.204692619390966
southgate,18,2.9444389791664403
southwards,52,3.970291913552122
souvenir,203,5.318119993844216
souvenirs,106,4.672828834461906
sovereigns,163,5.099866427824199
sovereignty,215,5.375278407684165
soviets,226,5.424950017481403
soy,164,5.10594547390058
soybean,30,3.4339872044851463
soybeans,28,3.367295829986474
sozomen,2,1.0986122886681098
spa,287,5.662960480135946
spacecraft,479,6.173786103901937
spaceflight,52,3.970291913552122
spaceships,66,4.204692619390966
spacey,50,3.9318256327243257
spaniards,1321,7.186901020411631
spaniels,46,3.8501476017100584
sparklers,29,3.4011973816621555
sparrows,186,5.231108616854587
spartanburg,17,2.8903717578961645
spartans,76,4.343805421853684
spas,18,2.9444389791664403
spasms,55,4.02535169073515
spatial,112,4.727387818712341
speaker,2176,7.685703061234547
speakers,1022,6.930494765951626
spearmen,20,3.044522437723423
specialists,154,5.043425116919247
specialization,31,3.4657359027997265
specials,175,5.170483995038151
specialty,260,5.564520407322694
speciation,58,4.07753744390572
specification,122,4.812184355372417
specifications,118,4.77912349311153
specificity,14,2.70805020110221
specimen,594,6.38856140554563
specs,148,5.003946305945459
spectacles,373,5.924255797414532
spectators,545,6.302618975744905
speculation,318,5.765191102784844
speculations,70,4.2626798770413155
speculator,13,2.6390573296152584
speculators,27,3.332204510175204
speech,4276,8.361007108226909
speeches,531,6.2766434893416445
speechwriter,11,2.4849066497880004
spellings,128,4.859812404361672
spermatogenesis,4,1.6094379124341003
speyer,11,2.4849066497880004
sphere,461,6.135564891081739
spicy,318,5.765191102784844
spiders,1089,6.993932975223189
spillway,49,3.912023005428146
spinach,327,5.793013608384144
spinal,244,5.501258210544727
spindle,269,5.598421958998375
spinners,53,3.9889840465642745
spires,106,4.672828834461906
spiritualism,25,3.258096538021482
spiritualist,14,2.70805020110221
spirituality,91,4.5217885770490405
spirituals,12,2.5649493574615367
spitfires,74,4.31748811353631
splendor,169,5.135798437050262
splendors,28,3.367295829986474
splendour,172,5.153291594497779
splendours,34,3.5553480614894135
spoilers,20,3.044522437723423
spokesman,240,5.484796933490655
spokesperson,120,4.795790545596741
sponsorship,199,5.298317366548036
spontaneity,21,3.091042453358316
spoonbills,12,2.5649493574615367
sportscaster,118,4.77912349311153
sportsman,151,5.0238805208462765
sportsmanship,33,3.5263605246161616
sportsmen,75,4.330733340286331
sportspeople,48,3.8918202981106265
sportswear,19,2.995732273553991
sportswoman,13,2.6390573296152584
sportswriter,6,1.9459101490553132
sportswriters,7,2.0794415416798357
spouse,227,5.429345628954441
spouses,70,4.2626798770413155
spreadsheet,123,4.820281565605037
spreadsheets,42,3.7612001156935624
springer,135,4.912654885736052
springtails,3,1.3862943611198906
springtime,202,5.313205979041787
sprinters,18,2.9444389791664403
sprite,243,5.497168225293202
sprites,60,4.110873864173311
squads,177,5.181783550292085
squatter,43,3.784189633918261
squatters,34,3.5553480614894135
squaw,218,5.389071729816501
squirrel,1840,7.518064181233078
srinagar,36,3.6109179126442243
srp,9,2.302585092994046
stabiae,8,2.1972245773362196
stabilisation,4,1.6094379124341003
stability,314,5.752572638825633
stabilization,18,2.9444389791664403
stabilizer,40,3.713572066704308
stabilizers,29,3.4011973816621555
stadiums,117,4.770684624465665
stagecoaches,5,1.791759469228055
stagehands,7,2.0794415416798357
stair,355,5.87493073085203
staircases,46,3.8501476017100584
stairs,5390,8.592486175451668
stairway,287,5.662960480135946
stairways,29,3.4011973816621555
stairwell,66,4.204692619390966
stakeholder,3,1.3862943611198906
stalactites,14,2.70805020110221
stalagmites,10,2.3978952727983707
stalinism,15,2.772588722239781
stalker,136,4.919980925828125
stallion,144,4.976733742420574
stamens,42,3.7612001156935624
stances,16,2.833213344056216
standardisation,9,2.302585092994046
standardization,31,3.4657359027997265
standards,1053,6.960347729101308
standings,82,4.418840607796598
stanislas,86,4.465908118654584
staphylococcus,17,2.8903717578961645
starbucks,45,3.828641396489095
stardom,44,3.8066624897703196
starks,56,4.04305126783455
starlight,224,5.41610040220442
starlings,58,4.07753744390572
starshine,4,1.6094379124341003
starter,298,5.700443573390687
starters,174,5.1647859739235145
starvation,330,5.802118375377063
statecraft,3,1.3862943611198906
statehood,44,3.8066624897703196
stateless,10,2.3978952727983707
statement,2609,7.867105500316739
statements,676,6.517671272912275
statesmen,70,4.2626798770413155
statics,11,2.4849066497880004
stationers,12,2.5649493574615367
stationery,85,4.454347296253507
statism,5,1.791759469228055
statistic,44,3.8066624897703196
statisticians,5,1.791759469228055
statistics,3358,8.119398589612294
stats,68,4.23410650459726
statuary,17,2.8903717578961645
statues,479,6.173786103901937
statuettes,8,2.1972245773362196
statuses,6,1.9459101490553132
statutes,71,4.276666119016055
steadfastness,17,2.8903717578961645
steadiness,42,3.7612001156935624
steak,907,6.811244378601294
steamboat,221,5.402677381872279
steamboats,55,4.02535169073515
stede,109,4.700480365792417
steelers,64,4.174387269895637
steelworks,25,3.258096538021482
steeper,78,4.3694478524670215
steffen,9,2.302585092994046
steinbach,7,2.0794415416798357
steinfeld,12,2.5649493574615367
stemware,2,1.0986122886681098
stenographer,24,3.2188758248682006
stenographers,8,2.1972245773362196
stepbrother,42,3.7612001156935624
stepmother,370,5.916202062607435
stepney,40,3.713572066704308
stepson,88,4.48863636973214
sterility,16,2.833213344056216
sterilization,25,3.258096538021482
sterling,460,6.133398042996649
sterns,12,2.5649493574615367
sternum,21,3.091042453358316
steroid,49,3.912023005428146
steroids,125,4.836281906951478
sterols,3,1.3862943611198906
stevedores,18,2.9444389791664403
stevenage,39,3.6888794541139363
stewards,169,5.135798437050262
sticker,1869,7.533693709848633
stickers,1249,7.1308988302963465
stiller,103,4.6443908991413725
stillness,399,5.991464547107982
stimulants,46,3.8501476017100584
stimulation,110,4.709530201312334
stimuli,68,4.23410650459726
stimulus,285,5.655991810819852
stipe,20,3.044522437723423
stipends,11,2.4849066497880004
stipules,2,1.0986122886681098
stoats,25,3.258096538021482
stochastic,15,2.772588722239781
stockbridge,27,3.332204510175204
stockbroker,29,3.4011973816621555
stockbrokers,3,1.3862943611198906
stockholders,31,3.4657359027997265
stockings,911,6.815639990074331
stockmen,20,3.044522437723423
stockyards,9,2.302585092994046
stoicism,16,2.833213344056216
stokers,23,3.1780538303479458
stoller,10,2.3978952727983707
stonecutters,3,1.3862943611198906
stonemasons,10,2.3978952727983707
stonework,36,3.6109179126442243
stoney,35,3.58351893845611
storehouses,89,4.499809670330265
storekeeper,77,4.356708826689592
storerooms,14,2.70805020110221
stories,7283,8.8934354408475
storks,44,3.8066624897703196
story,31976,10.372772173357246
storylines,30,3.4339872044851463
storyteller,76,4.343805421853684
straights,27,3.332204510175204
straits,295,5.69035945432406
strangeness,88,4.48863636973214
strangers,1444,7.275864600546533
stranglers,11,2.4849066497880004
strata,131,4.882801922586371
strategies,227,5.429345628954441
strategists,2,1.0986122886681098
strategy,1047,6.954638864880987
straths,2,1.0986122886681098
stratification,9,2.302585092994046
stratigraphy,24,3.2188758248682006
straus,3,1.3862943611198906
strauss,230,5.442417710521793
strawberries,1939,7.570443252057374
strawberry,2289,7.736307096548285
streamer,83,4.430816798843313
streetcars,20,3.044522437723423
streetlights,9,2.302585092994046
streets,3182,8.065579427282092
strength,5116,8.540323608805092
strengths,108,4.6913478822291435
stretchers,40,3.713572066704308
strife,243,5.497168225293202
strikers,84,4.442651256490317
strippers,36,3.6109179126442243
strollers,14,2.70805020110221
strongholds,45,3.828641396489095
strongman,23,3.1780538303479458
stubbornness,35,3.58351893845611
student,3233,8.081475040137052
students,4475,8.406485069431817
studios,898,6.80128303447162
studley,5,1.791759469228055
stuntman,33,3.5263605246161616
stupas,13,2.6390573296152584
stupidity,203,5.318119993844216
sturdiness,5,1.791759469228055
stylists,11,2.4849066497880004
subculture,32,3.4965075614664802
subdivisions,211,5.356586274672012
subduction,23,3.1780538303479458
subgroups,27,3.332204510175204
submachine,60,4.110873864173311
submission,378,5.937536205082426
submissions,71,4.276666119016055
subordination,12,2.5649493574615367
subscribers,120,4.795790545596741
subscription,223,5.4116460518550396
subscriptions,86,4.465908118654584
subsidence,15,2.772588722239781
subsidiaries,66,4.204692619390966
subsidiarity,13,2.6390573296152584
subsidiary,311,5.7430031878094825
subsidies,56,4.04305126783455
subsistence,106,4.672828834461906
subsoil,10,2.3978952727983707
subspecies,310,5.739792912179234
substance,1013,6.921658184151129
substances,442,6.093569770045136
substation,24,3.2188758248682006
substitution,119,4.787491742782046
substitutions,23,3.1780538303479458
subtext,22,3.1354942159291497
subtleties,15,2.772588722239781
subtlety,47,3.871201010907891
subtraction,72,4.290459441148391
subtractions,5,1.791759469228055
suburbs,480,6.175867270105761
subway,692,6.541029999189903
subways,40,3.713572066704308
success,4806,8.47782846789396
successes,239,5.480638923341991
succession,855,6.752270376141742
successors,125,4.836281906951478
succulent,57,4.060443010546419
sudeikis,10,2.3978952727983707
suevi,2,1.0986122886681098
sufferings,298,5.700443573390687
sufficiency,81,4.406719247264253
suffocation,60,4.110873864173311
suffragist,11,2.4849066497880004
sufism,23,3.1780538303479458
sugarcane,65,4.189654742026425
suggestion,1643,7.404887575616125
suggestions,588,6.3784261836515865
suicide,1723,7.452402451223638
suicides,80,4.394449154672439
suitability,23,3.1780538303479458
sulla,128,4.859812404361672
sulpice,44,3.8066624897703196
sultans,50,3.9318256327243257
sumner,153,5.0369526024136295
sunbirds,9,2.302585092994046
sundays,475,6.16541785423142
sundials,12,2.5649493574615367
sunflower,369,5.91350300563827
sunflowers,110,4.709530201312334
sunglasses,510,6.236369590203704
sunlight,854,6.75110146893676
sunnier,15,2.772588722239781
sunrise,665,6.501289670540389
sunsets,59,4.0943445622221
superannuation,35,3.58351893845611
superb,423,6.049733455231958
supercomputers,24,3.2188758248682006
superconductivity,15,2.772588722239781
superfamilies,8,2.1972245773362196
superfluidity,8,2.1972245773362196
supergirl,63,4.1588830833596715
superhero,458,6.129050210060545
superheroes,106,4.672828834461906
superintendent,624,6.437751649736401
superintendents,16,2.833213344056216
superiority,196,5.2832037287379885
supermarket,540,6.293419278846481
supermarkets,126,4.844187086458591
supernaturalism,5,1.791759469228055
superstar,193,5.267858159063328
superstars,56,4.04305126783455
superstition,330,5.802118375377063
superstitions,183,5.214935757608986
superstructure,68,4.23410650459726
supervision,284,5.652489180268651
supervisors,88,4.48863636973214
supper,5452,8.60392119492606
suppleness,9,2.302585092994046
supplier,149,5.0106352940962555
suppliers,106,4.672828834461906
supporters,683,6.52795791762255
suppression,75,4.330733340286331
supremacy,156,5.056245805348308
supremes,13,2.6390573296152584
surfers,33,3.5263605246161616
surgeons,220,5.3981627015177525
surgeries,115,4.7535901911063645
surgery,1884,7.541683099882111
surname,480,6.175867270105761
surnames,33,3.5263605246161616
surplus,265,5.583496308781699
surpluses,18,2.9444389791664403
surrealism,31,3.4657359027997265
surrealist,35,3.58351893845611
surroundings,701,6.553933404025811
surveyors,71,4.276666119016055
survivability,7,2.0794415416798357
survivalism,4,1.6094379124341003
survivalist,6,1.9459101490553132
survivors,587,6.376726947898627
susceptibility,16,2.833213344056216
suspension,363,5.8971538676367405
suspensions,14,2.70805020110221
suspicion,1248,7.130098510125578
suspicions,519,6.253828811575473
sussex,659,6.492239835020471
sustainability,100,4.61512051684126
sustainment,1,0.6931471805599453
sutras,12,2.5649493574615367
suzu,85,4.454347296253507
swami,72,4.290459441148391
swampland,10,2.3978952727983707
swanage,11,2.4849066497880004
sweaters,171,5.147494476813453
sweatshirts,17,2.8903717578961645
swedes,127,4.852030263919617
sweeney,95,4.564348191467836
sweepers,38,3.6635616461296463
sweetheart,3337,8.11312710422178
sweethearts,68,4.23410650459726
sweetness,384,5.953243334287785
sweets,1645,7.406103381237015
swimmers,174,5.1647859739235145
swindler,37,3.6375861597263857
swine,320,5.771441123130016
sword,3433,8.141481041457421
swords,903,6.806829360392176
swordsman,70,4.2626798770413155
swordsmanship,14,2.70805020110221
swordsmen,38,3.6635616461296463
syco,26,3.295836866004329
sylph,161,5.087596335232384
sylvester,286,5.659482215759621
symbionts,6,1.9459101490553132
symbiosis,26,3.295836866004329
symbolism,143,4.969813299576001
symbolisms,5,1.791759469228055
symbolist,21,3.091042453358316
symbols,696,6.546785410760524
symmetries,27,3.332204510175204
symonds,34,3.5553480614894135
sympathies,153,5.0369526024136295
sympathisers,7,2.0794415416798357
sympathizers,29,3.4011973816621555
sympathy,1544,7.3427791893318455
symphonies,99,4.605170185988092
symphony,610,6.415096959171596
symptoms,1406,7.249215057114389
synagogues,42,3.7612001156935624
synapses,37,3.6375861597263857
synapsids,12,2.5649493574615367
synchronization,33,3.5263605246161616
syncopation,17,2.8903717578961645
syndication,54,4.007333185232471
syndromes,21,3.091042453358316
synergy,14,2.70805020110221
synods,18,2.9444389791664403
syntax,119,4.787491742782046
synthesis,194,5.272999558563747
synthesizers,32,3.4965075614664802
synths,4,1.6094379124341003
syriac,58,4.07753744390572
syrups,11,2.4849066497880004
systematics,30,3.4339872044851463
systems,2818,7.9441374911141125
tabernacle,88,4.48863636973214
tablelands,8,2.1972245773362196
tablet,490,6.19644412779452
tablets,568,6.343880434126331
tableware,15,2.772588722239781
tabloids,61,4.127134385045092
tact,167,5.123963979403259
tactic,118,4.77912349311153
tactics,482,6.180016653652572
tadpoles,511,6.238324625039508
taeyeon,61,4.127134385045092
taffeta,7,2.0794415416798357
tafsir,5,1.791759469228055
tagalog,49,3.912023005428146
tajik,33,3.5263605246161616
tajiri,17,2.8903717578961645
takeaways,16,2.833213344056216
takeoff,112,4.727387818712341
takeover,119,4.787491742782046
takeovers,6,1.9459101490553132
takers,48,3.8918202981106265
tale,3434,8.14177220465645
talent,1355,7.212294468500341
talents,344,5.84354441703136
tales,2325,7.75190533307861
tallapoosa,98,4.59511985013459
talons,85,4.454347296253507
taluks,9,2.302585092994046
tam,285,5.655991810819852
tamales,23,3.1780538303479458
tamarind,15,2.772588722239781
tambourine,158,5.0689042022202315
tambourines,19,2.995732273553991
tandem,53,3.9889840465642745
tangerine,102,4.634728988229636
tanker,224,5.41610040220442
tankers,42,3.7612001156935624
tanner,232,5.4510384535657
tanneries,9,2.302585092994046
tannery,26,3.295836866004329
tanu,43,3.784189633918261
taoism,61,4.127134385045092
taoist,38,3.6635616461296463
taoyuan,14,2.70805020110221
tapestries,34,3.5553480614894135
tapestry,88,4.48863636973214
tapeworms,12,2.5649493574615367
tapirs,10,2.3978952727983707
taraba,1,0.6931471805599453
tarantula,66,4.204692619390966
tarantulas,31,3.4657359027997265
tarbes,45,3.828641396489095
tardigrades,23,3.1780538303479458
tare,14,2.70805020110221
taro,185,5.225746673713202
tarpaulins,17,2.8903717578961645
tartars,42,3.7612001156935624
tash,18,2.9444389791664403
tatars,74,4.31748811353631
tate,287,5.662960480135946
tatiana,51,3.9512437185814275
tatties,11,2.4849066497880004
taurus,132,4.890349128221754
taverns,59,4.0943445622221
taxation,204,5.3230099791384085
taxis,131,4.882801922586371
taxiways,4,1.6094379124341003
taxonomy,199,5.298317366548036
tay,175,5.170483995038151
tayside,8,2.1972245773362196
tc,236,5.4680601411351315
tea,54678,10.90923500244827
teacher,10502,9.259416209622776
teachers,2720,7.908754738783246
teachings,345,5.846438775057725
teak,40,3.713572066704308
teammates,115,4.7535901911063645
teamsters,40,3.713572066704308
teamwork,88,4.48863636973214
teapot,904,6.807934943699926
teas,146,4.990432586778736
teaser,57,4.060443010546419
teasers,15,2.772588722239781
technicians,102,4.634728988229636
techniques,672,6.511745329644728
technocrats,5,1.791759469228055
technologies,315,5.755742213586912
technologist,20,3.044522437723423
tectonic,97,4.584967478670572
tectonics,44,3.8066624897703196
teenage,563,6.335054251498059
teenagers,342,5.8377304471659395
teens,249,5.521460917862246
teeth,9128,9.119211438565081
tegeans,1,0.6931471805599453
tehama,2,1.0986122886681098
tehsil,88,4.48863636973214
tele,94,4.553876891600541
telecommunication,39,3.6888794541139363
telegrams,95,4.564348191467836
telemedicine,4,1.6094379124341003
telemovies,1,0.6931471805599453
televisions,71,4.276666119016055
teller,345,5.846438775057725
telstar,15,2.772588722239781
telugu,148,5.003946305945459
temperaments,19,2.995732273553991
temperance,157,5.062595033026967
temperature,2697,7.900266036767701
temperatures,705,6.559615237493242
template,118,4.77912349311153
templates,19,2.995732273553991
temples,799,6.684611727667927
temporality,1,0.6931471805599453
tempos,7,2.0794415416798357
temptation,646,6.472346294500901
temptations,138,4.9344739331306915
tenacity,67,4.219507705176107
tench,10,2.3978952727983707
tendencies,114,4.74493212836325
tendency,477,6.169610732491456
tenderness,351,5.863631175598097
tendons,52,3.970291913552122
tendrils,59,4.0943445622221
tenements,36,3.6109179126442243
tenets,31,3.4657359027997265
tennant,55,4.02535169073515
tennis,1702,7.440146680662688
tennyson,113,4.736198448394496
tenor,196,5.2832037287379885
tens,373,5.924255797414532
tensile,36,3.6109179126442243
tension,611,6.416732282512326
tensions,142,4.962844630259907
tentacles,177,5.181783550292085
terence,627,6.4425401664681985
terminal,733,6.598509028614515
termination,156,5.056245805348308
terminology,118,4.77912349311153
termites,86,4.465908118654584
terns,21,3.091042453358316
terrain,212,5.3612921657094255
terrance,86,4.465908118654584
territories,781,6.661854740545311
territory,2678,7.893198869544609
terror,1902,7.551186867296149
terrorism,348,5.855071922202427
terrorist,637,6.45833828334479
terrorists,425,6.054439346269371
terrors,153,5.0369526024136295
tesco,474,6.163314804034641
tessa,204,5.3230099791384085
testament,612,6.418364935936212
testaments,19,2.995732273553991
testimony,614,6.421622267806518
testosterone,83,4.430816798843313
tetanus,76,4.343805421853684
teutons,54,4.007333185232471
text,2486,7.818832443803404
textbook,129,4.867534450455582
textbooks,108,4.6913478822291435
textile,172,5.153291594497779
textiles,153,5.0369526024136295
texts,584,6.371611847231857
texture,341,5.834810737062605
textures,90,4.51085950651685
tft,3,1.3862943611198906
thakur,27,3.332204510175204
thane,179,5.19295685089021
thanksgivings,15,2.772588722239781
theaters,271,5.605802066295998
theatres,257,5.552959584921617
theatrics,18,2.9444389791664403
theft,606,6.408528791059498
thefts,50,3.9318256327243257
theism,25,3.258096538021482
theists,4,1.6094379124341003
thelma,99,4.605170185988092
themself,64,4.174387269895637
thence,446,6.102558594613569
theologians,58,4.07753744390572
theologies,5,1.791759469228055
theology,308,5.733341276897746
theorems,27,3.332204510175204
theoretician,13,2.6390573296152584
theories,756,6.6293632534374485
theorist,86,4.465908118654584
theorists,132,4.890349128221754
theory,3682,8.211482916445066
therapeutics,9,2.302585092994046
therapies,70,4.2626798770413155
therapist,288,5.666426688112432
therapists,57,4.060443010546419
therapy,842,6.736966958001855
therese,23,3.1780538303479458
thermodynamics,114,4.74493212836325
thesis,241,5.488937726156687
thetis,16,2.833213344056216
thiamine,21,3.091042453358316
thickets,140,4.948759890378168
thickness,258,5.556828061699537
thief,1941,7.571473648851271
thierry,98,4.59511985013459
thigh,281,5.641907070938114
thighs,201,5.308267697401205
things,70109,11.157820716201014
thinkers,100,4.61512051684126
thirds,428,6.061456918928017
thistles,72,4.290459441148391
thorburn,4,1.6094379124341003
thorium,40,3.713572066704308
thorns,346,5.849324779946859
thoroughfares,45,3.828641396489095
thoroughness,35,3.58351893845611
thoughts,3868,8.260751354700513
thousands,2989,8.003028666384733
threat,1530,7.333676395657684
threats,730,6.594413459749778
threepence,51,3.9512437185814275
threes,317,5.762051382780177
thrift,82,4.418840607796598
thriller,567,6.342121418721152
thrillers,35,3.58351893845611
throats,352,5.8664680569332965
thrombosis,23,3.1780538303479458
thrusters,57,4.060443010546419
thucydides,8,2.1972245773362196
thugs,134,4.90527477843843
thunderbolts,47,3.871201010907891
thunderstorms,161,5.087596335232384
thyme,64,4.174387269895637
thyroid,95,4.564348191467836
tibetans,40,3.713572066704308
tierney,23,3.1780538303479458
tiff,65,4.189654742026425
tig,112,4.727387818712341
tigers,1248,7.130098510125578
tights,440,6.089044875446846
tigress,50,3.9318256327243257
timberlake,118,4.77912349311153
timbers,305,5.723585101952381
timbres,4,1.6094379124341003
timeline,187,5.236441962829949
timelines,15,2.772588722239781
timeliness,1,0.6931471805599453
timetables,23,3.1780538303479458
timor,134,4.90527477843843
tino,29,3.4011973816621555
tippecanoe,17,2.8903717578961645
tireless,79,4.382026634673881
titania,46,3.8501476017100584
titleholder,27,3.332204510175204
titrimetry,1,0.6931471805599453
tits,378,5.937536205082426
tlc,91,4.5217885770490405
toads,348,5.855071922202427
toaster,389,5.966146739123692
tobacco,984,6.892641641172089
tobacconist,8,2.1972245773362196
toccata,4,1.6094379124341003
today,37270,10.525970823344906
