word1,word2,freq_w1_w2,freq_w2_w1,pos1,pos2,example_sentence
see,smell,2,0,VERB,VERB,"We cats, however, have far superior senses than humans, and can see and smell and..."
see,stay,0,2,VERB,VERB,"“Don’t know; but I’ll have to stay and see, ’cause I’m too blamed tired to run,” replied George."
see,taste,0,2,VERB,VERB,Taste and see...taste
see,touch,2,1,VERB,VERB,"Mass and charge are properties we see in everyday life, because gravity and electricity affect things that humans see and touch."
see,translate,1,0,VERB,VERB,"Anything to do with the, the ladies could see and translate."
see,try,0,11,VERB,VERB,Try and see!
see,understand,2,0,VERB,VERB,"Dorothea had read the last, and she began to see and understand."
see,wait,0,225,VERB,VERB,"Wait and see."""
see,walk,3,0,VERB,VERB,Why don't you see and walk?
see,watch,0,10,VERB,VERB,Watch and see.
seed,tools,0,1,NOUN,NOUN,"With that fifty dollars, he could have procured tools and seed, and started a farm on Indian Island."
seeded,unseeded,3,0,ADJ,ADJ,"Teams are divided into seeded and unseeded pots containing the same number of teams, and a seeded team is drawn against an unseeded team."
seeds,shit,1,0,NOUN,VERB,Seeds and shit all over my kitchen.
seeds,soils,1,0,NOUN,NOUN,"Max, whose father was a gardener, knew wizard’s tricks with seeds and soils; and as Farmer and Forester to the syndicate, gave his knowledge right and left with happy importance."
seeds,spores,0,1,NOUN,NOUN,"From the first land plants in the Silurian period for 300 million years to the Lower Cretaceous, virtually all transport of spores and seeds was done by mechanical means."
seeds,stems,1,0,NOUN,VERB,Most of the water used by these animals comes from seeds and stems that absorb and hold water.
seeds,trowels,1,0,NOUN,NOUN,"You know, sell seeds and trowels"
seeds,vegetables,0,1,NOUN,NOUN,"Also, on farms, crows will eat vegetables and seeds."
seeds,vegetation,1,0,NOUN,NOUN,They forage for seeds and vegetation amongst the scrub brush of their native habitat.
seedy,stressful,1,0,ADJ,ADJ,"It was seedy and stressful, but since I was found innocent l didn't think it necessary to burden you with the details."
seen,seen,1,0,VERB,VERB,But when it suits them they choose not to be seen and seen you know sort of divide and rule tactics of seen as different entities really
seen,studied,1,0,VERB,VERB,"right here, being seen and studied."
seen,symbol,1,0,VERB,NOUN,- Where have I seen and symbol.
seen,touched,2,0,VERB,VERB,Animism is the belief that there is more in nature than the physical things that can be seen and touched.
seen,understood,3,0,VERB,VERB,This is the idea that a medium like television actually affects the way information is seen and understood.
seers,shaman,1,0,NOUN,NOUN,They were mainly used by seers and shaman.
seesaw,swing,1,0,VERB,NOUN,so she and her sister will seesaw and swing...
seething,swirling,1,0,VERB,VERB,"Like magic the tiny blue flame sputtered, caught hold of an edge of paper, and then in a few moments a blazing fire was seething and swirling."
seismology,volcanology,0,2,NOUN,NOUN,Institute of volcanology and seismology of Far East Branch of Russian Academy of Sciences is located in the city.
seize,stop,1,0,VERB,VERB,"He was a daring runner with the ball, a brilliant ground-gainer, who dodged and whirled through a broken field like a small cyclone, and was as difficult to seize and stop!"
seized,sold,2,0,VERB,VERB,"I'm not sure where this stash is, but his house was seized and sold."
seized,tortured,1,0,VERB,VERB,"At once the Tzar bade him be seized and tortured, to make him disclose whether his master had any partners in guilt, or if any plans were matured."
seizures,strokes,1,0,NOUN,NOUN,"Encephalitis can cause serious symptoms, like seizures and strokes, and can be fatal."
seldom,slowly,0,1,ADV,ADV,"And--like most men who think slowly and seldom--Dan Rorke grew more and more firmly set in his queer resolution, the more he discussed it."
select,wait,0,1,VERB,VERB,"They must learn to wait and select; for each age has its proper class of books, and what is Greek to us at eighteen may be just what we need at thirty."
selective,skilful,1,0,ADJ,ADJ,but a selective and skilful hunter with a complex social life.
selenium,sulfur,1,0,NOUN,NOUN,"The chemistry of tellurium is similar to some chemistry of selenium and sulfur, although its compounds are more reactive and the element is less reactive."
self,vain,1,0,NOUN,ADJ,"Infusing him with self and vain conceit, as if this flesh which walls about our life were brass impregnable"
selfish,spoiled,1,3,ADJ,ADJ,"You are spoiled and selfish, and you think the whole fucking world revolves around you!"
selfish,stupid,1,2,ADJ,ADJ,The aristocrats seemed to him selfish and stupid: the popular party vulgar and stupid.
selfish,thoughtless,1,0,ADJ,ADJ,"I used to be selfish and thoughtless, caring only about having a good time myself, and never thinking about other people at all."
selfish,underhand,0,1,ADJ,ADJ,"Such an action would, of course, be underhand and selfish; but one does not expect from the uneducated classes a great refinement of motive or honesty of conduct."
selfish,ungrateful,1,2,ADJ,ADJ,All that she could think of was that she was sure that Mrs. Freeman and Rose believed her to be a selfish and ungrateful girl.
selfish,unhappy,0,2,ADJ,ADJ,The last thought he had before going to sleep was an unhappy and selfish one.
selfish,unkind,2,0,ADJ,ADJ,"Although he had everything his heart desired, the Prince was selfish and unkind."
selfish,unmanly,1,0,ADJ,ADJ,"I begin to understand now that I acted a selfish and unmanly part, and cut you off from the advantages of an education.”"
selfish,unstable,1,0,ADJ,ADJ,"Of these the most noticeable was Mathilde Finn, always desiring first place, of a certain ability, but selfish and unstable."
selfish,wilful,0,3,ADJ,ADJ,And it was not the first ray of light which had fallen that day upon Mabel's wilful and selfish but not hardened young spirit.
selfish,worldly,1,0,ADJ,ADJ,"Tells in a touching and interesting way how a ""little one"" was the means of leading a selfish and worldly man into the way of truth and of doing good."
selfish,wrong,3,0,ADJ,ADJ,That's selfish and wrong.
selfishness,sensuality,1,0,NOUN,NOUN,"Out of a nature seemingly given over to selfishness and sensuality he sometimes forges lofty souls, which can do and dare for righteousness' sake."
selfishness,sin,2,0,NOUN,NOUN,"The Lord looked upon the hearts of Cain and Abel, and he saw true worship in Abel’s heart, but in the heart of Cain he saw selfishness and sin."
sell,traffic,0,1,NOUN,VERB,That doesn't demonstrate intent to traffic and sell.
sell,try,0,1,VERB,VERB,YOU WANT TO TRY AND SELL?
semantic,syntactic,0,1,ADJ,ADJ,"So now, if syntactic and semantic structure are the same  then both kinds of evidence, both semantic evidence and syntactic evidence will, will constrain the choice of structure."
semantically,syntactically,0,1,ADV,ADV,[syntactically and semantically this might be a supported SSW]
semantics,syntactics,1,0,NOUN,NOUN,"erm we talked about the logical bit last time, but about semantics and syntactics and  point eight."
semantics,syntax,0,2,NOUN,NOUN,Semantic syntax and then afterwards the relation between syntax and semantics
semiotic,structuralist,0,1,NOUN,ADJ,She used structuralist and semiotic theory to sociology to investigate how gender works in society.
sendoff,welcoming,2,0,NOUN,VERB,This is for the sendoff and welcoming party at General Affairs later.
sensation,touch,1,0,NOUN,NOUN,"His studies on sensation and touch, and his emphasis on good experimental techniques were notable."
sensation,volition,2,0,NOUN,NOUN,"“It is a sudden suspension of sensation and volition, the body and limbs preserving whatever position may be given them."
sensational,unexpected,0,1,ADJ,ADJ,"Paul Erdös wrote, ""This certainly is an unexpected and sensational result."""
sense,system,2,1,NOUN,NOUN,"“Sense and system,” he said, and told Frank he was proud of him."
sense,taste,0,2,NOUN,NOUN,"A polished mien, with elegance of mind, A winning grace, with taste and sense refined, A kindly, sympathizing heart, sincere, The gloomy scene, the pensive thought to cheer."
sense,time,0,1,NOUN,VERB,"""That more and more a Providence Of Love is understood, Making the springs of time and sense Sweet with eternal good;"
sense,wit,1,0,NOUN,NOUN,Don't you have sense and wit?
sense,words,0,1,NOUN,VERB,"This done, he spoke to Evangelist in words and sense thus:"
sensible,serious,0,4,ADJ,ADJ,Matters of consequence today for the serious and sensible man...
sensible,solid,0,1,ADJ,ADJ,"Solid and sensible drama plainly had to give way to outright emotional bulldozing and a paving of easy clichés."""
sensible,steady,0,2,ADJ,ADJ,"Remember you have got the power--those little hands are capable, that head holds a steady and sensible brain."
sensible,true,1,0,ADJ,ADJ,"But the clever little brain told her a great many sensible and true things about herself and her circumstances, and now and then she talked these things over to Ermengarde as time went on."
sensible,trusty,1,0,ADJ,ADJ,"The Britons could not have succeeded in their most remarkable art, without the aid of these sensible and trusty animals."
sensible,wholesome,0,1,ADJ,ADJ,"Priscilla, round of face, smooth and rosy of cheek, wholesome and sensible, was good to look upon."
sensible,wise,2,0,ADJ,ADJ,"It couldn't be, Mary--it couldn't indeed, my dear; and you know what you told me--how sensible and wise poor John Grange spoke about it himself."
sensibly,sensitively,1,0,ADV,ADV,careful development of company mentalness programmes can allow many of those issues to be addressed sensibly and sensitively.
sensitive,serious,0,1,ADJ,ADJ,Stan is usually considered the serious and sensitive of the group.
sensitive,shy,0,5,ADJ,ADJ,"She was shy and sensitive, and the impression that she was not altogether welcome there was a bitter one."
sensitive,sore,0,2,ADJ,ADJ,"""Be careful of my ankle--it is sore and sensitive,"" said Dewey, addressing himself to Tom Hadley."
sensitive,sweet,0,1,ADJ,ADJ,“Her mouth is sweet and sensitive and her facial expression pleasant.
sensitive,temperamental,1,0,ADJ,ADJ,"""She is sensitive and temperamental,"" Stan agreed."
sensors,systems,1,0,NOUN,NOUN,He has organized and chaired 11 major conferences on sensors and systems for space applications.
sensuality,softness,0,1,NOUN,NOUN,softness and sensuality of Amenhotep's portraits.
sentence,trial,0,1,NOUN,NOUN,"His great trouble had passed by; and he had no more dread of the jail, of trial and sentence."
sentences,thoughts,1,0,NOUN,NOUN,String them into sentences and thoughts profound.
sentences,words,0,7,NOUN,NOUN,Here are some examples of words and sentences in Lojban:
sentimental,simpering,0,1,VERB,ADJ,“I have always tried to teach these dear pupils of mine that lads never really admire a girl who is simpering and sentimental.
separate,true,0,1,ADJ,ADJ,"Italians maintain that Sicilian is simply a subset dialect of Italian, while Sicilians see their spoken word as a true and separate language."
separate,unnamed,1,0,ADJ,ADJ,"(If it were determined to be the other way around, the previously mentioned Tropical Storm Twenty-Seven would have been a separate and unnamed tropical storm.)"
separated,unrelated,1,0,VERB,ADJ,This can be seen as a type of alienation because a person's true feelings and their actions are separated and unrelated.
separated,used,1,0,VERB,VERB,The antimony is separated and used.
separately,singly,0,1,ADV,ADV,"Rather each meditation is to be pondered over, and enjoyed singly and separately, and to be dwelt upon until it becomes a permanent possession."
separation,suffering,1,0,NOUN,NOUN,"Ah, this is joy; such joy as can be purchased only by separation and suffering."
sepsis,thrombosis,1,0,NOUN,NOUN,This delivery system can cause sepsis and thrombosis.
sequencers,synthesizers,0,1,NOUN,NOUN,They used synthesizers and sequencers to make the rhythms and melodies in the song.
sequences,series,0,1,NOUN,NOUN,Sums are used to represent series and sequences.
ser,shotguns,0,1,NOUN,NOUN,They will have shotguns and ser
serbian,yugoslav,4,1,ADJ,ADJ,Đorđe Balašević (; 11 May 1953 – 19 February 2021) was a Serbian and Yugoslav singer-songwriter and musician.
sere,yellow,2,0,ADJ,ADJ,"As the days wear away, and the sere and yellow leaf of sumac and beech and maple warn all good folk that winter is getting ready to travel back home, the bobolinks preen up."
serena,venus,0,1,NOUN,NOUN,Were venus and serena drinking?
serene,silent,1,2,ADJ,ADJ,"Thou silver moon, 'ye host of stars, The universal song Through the serene and silent night To listening worlds prolong."
serene,smiling,2,3,VERB,ADJ,"On either hand stretched the green meadows, watered by brooks filled with recent rain; in front, the country spread smiling and serene under the brilliant sun of late July."
serene,steady,1,0,ADJ,ADJ,"At last the “Gazelle” loomed up ahead, serene and steady—the dearest spot on earth to the castaway."
serene,sunny,1,0,ADJ,ADJ,It was in the serene and sunny days of September.
serene,sweet,1,0,ADJ,ADJ,"He had never been a beautiful child, but his face wore a sweet and mild expression in life, and it was serene and sweet in death."
serene,tender,1,0,ADJ,ADJ,"She was tall, with both grace and state, and there was a chestnut warmth in the hair about her clear, white brow and nape, and in the brown of her serene and tender eyes."
serenity,solitude,0,2,NOUN,NOUN,"Yeah, I mean, as your sisters and your midwives, we feel it's our duty to provide you with solitude and serenity and..."
serfs,servants,1,0,NOUN,NOUN,"His cries instantly brought around the pair a host of serfs and servants, who quickly hustled Boris within the passage, and made as though they would lay hold of him."
sergeants,soldiers,1,0,NOUN,NOUN,"Frantic women, unable to find their husbands or lovers, rushed shrieking from line to line, imploring sergeants and soldiers to tell them where to seek their lords."
serials,series,0,1,NOUN,NOUN,"In 1993, the BBC moved away from single dramas to make series and serials."
series,shows,0,1,NOUN,NOUN,In the early '70s he continued to work as a guest actor in shows and series for television such as
serious,silent,0,1,ADJ,ADJ,On the road Tom was silent and serious.
serious,sober,2,0,ADJ,ADJ,"O'Connor laughed heartily at the boy, who kept a serious and sober face during his harangue."
serious,solemn,2,0,ADJ,ADJ,"""Which shows,"" said Martine, ""that the Micmac Indian was not such a serious and solemn creature as those that used to appear in our school histories bewailing the advance of the white man."
serious,stern,0,1,ADJ,ADJ,"""I don't like to think that the Indians would show themselves unfriendly just now,"" and his pleasant face grew stern and serious."
serious,substantial,1,0,ADJ,ADJ,"I want you to believe also that I am in a position to give you serious and substantial help."""
serious,sudden,0,1,ADJ,ADJ,There was a frown beginning to gather on his forehead as though sudden and serious doubts had commenced to take a grip on his mind.
serious,systematic,1,0,ADJ,ADJ,A serious and systematic radio search for extraterrestrial civilizations may come soon.
serious,thoughtful,1,1,ADJ,ADJ,"Harry clasped his hands behind his head, settled far back on the seat, and looked serious and thoughtful."
serious,troubled,1,0,ADJ,ADJ,Mr. Fulton looked serious and troubled as he listened to his little girl's story.
serious,unexpected,1,0,ADJ,ADJ,"As you know, we have suffered a serious and unexpected incident ..."
serious,unhappy,0,1,ADJ,ADJ,Tycho Brahe (named after the astronomer Tycho Brahe) is unhappy and serious.
serious,unjust,1,0,ADJ,ADJ,"-No I want immunity simply citizens I will not suffer them that happened to me ... false allegations ""fabricated"" evidence and such a serious and unjust sentence."
serious,unrehearsed,1,0,ADJ,ADJ,"With Penelope he didn't have to smile, with her everyything, even the daily meal, was serious and unrehearsed"
serious,useful,1,0,ADJ,ADJ,"They get so that everything they do bores them, and they turn to something serious and useful, for a change."""
serious,wise,0,1,ADJ,ADJ,She is often thought of as being wise and serious.
sermon,song,0,1,NOUN,NOUN,"For song and sermon we ask largesse, and our largesse shall be that you persevere in sorrow for your sins."""
sermons,services,0,1,NOUN,NOUN,This made services and sermons commemorating the Plot an annual feature on 5 November.
sermons,theology,1,0,NOUN,NOUN,"Once settled, she began holding weekly meetings in her home to discuss sermons and theology."
serology,toxicology,1,0,NOUN,NOUN,I'll draw blood and run serology and toxicology.
serpents,toads,0,1,NOUN,NOUN,"Inside the grotto is a large hole full of toads and serpents, by which you descend to a small cellar containing the spring."
servants,servants,1,0,NOUN,NOUN,But I take it that there are servants and servants.
servants,slaves,0,2,NOUN,NOUN,"Pierre Menard had a mill for sawing boards and a brewery for beer, no end of slaves and servants, full fifty years of age, and two grown sons married."
servants,thrall,0,1,NOUN,NOUN,"And your asses and beasts he also shall take to his labor, your flocks of sheep he shall task and take the tenth or what shall please him, and ye shall be to him thrall and servants."
served,witnessed,1,0,VERB,VERB,"Yeah, served and witnessed."
servers,systems,0,1,NOUN,NOUN,"Sending backups off-site makes sure systems and servers can be reloaded with the latest data in the event of a disaster, accidental error, or system crash."
servers,workstations,3,0,NOUN,NOUN,Red Hat Linux 7.3 version is still widely used around the world for servers and workstations.
service,such,2,0,NOUN,ADJ,You can try out service and such for yourself.
service,sympathy,1,0,NOUN,NOUN,Others were come with offers of service and sympathy.
service,table,0,2,NOUN,NOUN,"—— (table and service), 122"
serviceable,stout,0,1,ADJ,ADJ,"Ben spent some time selecting the shoes, for he wished to get a stout and serviceable pair at a moderate price, which was no easy matter."
serviceable,strong,0,1,ADJ,ADJ,Utility underwear was strong and serviceable but totally lacking in glamour.
services,smashes,2,0,NOUN,NOUN,Wichgers was specialized in services and smashes.
services,software,0,1,NOUN,NOUN,"It sells software and services to home users, businesses and the public sector."
services,supply,0,1,NOUN,NOUN,"He was responsible for all Air Force logistics support which includes maintenance engineering, transportation, supply and services, and foreign military assistance and sales."
services,support,1,2,NOUN,NOUN,"Family-to-Family also provides advocacy support, offering family members guidance on locating support and services within surrounding areas, and information on current advocacy initiatives dedicated to improving available services."
services,supports,0,2,NOUN,NOUN,They should have supports and services to help them live independently at home and participate in their communities.
services,toolbars,2,0,NOUN,NOUN,Alexa provided a free API that is used by services and toolbars all around the world to easily display Alexa Rating.
services,utilities,2,0,NOUN,NOUN,"Afikim was listed on the database on account of its ""provision of services and utilities supporting the maintenance and"
set,shampoo,0,2,NOUN,VERB,"Shampoo and set, oh nobody shampoos and sets  mother!"
set,solemn,1,0,VERB,VERB,"His face was set and solemn, as befitted one on whom weighed so heavy a responsibility, but there was no relenting in his voice, as he bade a sergeant to bring out the prisoners."
set,stern,2,0,VERB,NOUN,"""There's one thing,"" said Eleanor, her face set and stern."
set,tension,0,2,NOUN,NOUN,"when I had the time, did them all tension and set, you know, but erm, as you say now, they probably cost you about fifty pound a go every time they go away"
set,trimmed,1,0,VERB,VERB,"""The former is that which is immovable, except with the vessel: the latter is that by which the sails are set and trimmed, and the various movements of all kinds are effected."
set,try,0,1,VERB,VERB,"So every move we make, every trap we try and set, it's all just history to them."
set,wash,0,1,VERB,VERB,- Wash and set?
set,white,0,1,ADJ,VERB,The artist's face was white and set; her eyes sparkled brilliantly; she held the still smoking weapon in readiness for another shot.
setta,zori,0,1,NOUN,NOUN,"They may have been developed out of traditional Japanese woven or wooden-soled sandals (""i.e."", zori and setta) in Australia."
settings,support,1,0,NOUN,NOUN,In closing the hospitals the health authority has been purchasing care for those people that let you care for them in a variety of settings and support.
settings,words,1,0,NOUN,NOUN,"They came to the County Council and asked for our permission, to to record a number of meetings in order to get a variety of settings and words, different words they used."
settle,unpack,1,0,VERB,ADV,"""But the rooms are taken for us at Outledge, and one can't settle and unpack, when it's only a lingering from day to day."
settled,signed,1,0,VERB,VERB,Settled and signed.
settled,started,1,0,VERB,VERB,"'I'd serve you faithful, and never ask a penny of wages, but just my keep till you got settled and started."
settlement,transportation,1,0,NOUN,NOUN,About 28.2 percent is used for settlement and transportation.
settlements,towns,0,1,NOUN,NOUN,"They passed near a number of towns and settlements during the first week, in one of which they generally stayed overnight."
settlements,villages,0,1,NOUN,NOUN,"If one looks through P P G seven erm one sees lots of references to villages and settlements and erm more activity taking place, more people moving into those settlements."
settlers,traders,0,1,NOUN,NOUN,"At this time traders and settlers arrived, mostly from Germany and Sweden."
settling,swirling,0,1,VERB,VERB,"“You’re a howling fright,” said the tall boy as he climbed out of the big pit where a new batch of goo was swirling and settling."
sevens,sixes,0,6,NOUN,VERB,Father's business is all at sixes and sevens
seventeenth,sixteenth,0,4,ADJ,ADJ,"The documents of the sixteenth and seventeenth centuries frequently give names of localities and tribes to the local chiefs, as was done here in the case of Tascalusa, Mavila, Alimamu and others."
seventh,sixth,1,7,ADJ,ADJ,The interval between the sixth and seventh degrees of this scale (in this case F and G) is an augmented second.
seventh,third,0,1,ADJ,ADJ,Manichaeism was big between the third and seventh centuries.
seventh,youngest,1,0,ADJ,ADJ,"When the news came to them all refused, till the seventh and youngest was asked, and she replied, ""We are very poor; I will go and be eaten by that snake."
severe,silent,0,2,ADJ,ADJ,"The young officer was inclined to be silent and severe at first, but he soon thawed out, and then Bob found his conversation to be most interesting."
severe,stately,0,1,ADJ,ADJ,She refused so strenuously indeed that Miss Minchin was obliged to almost shout--in a stately and severe manner--to make herself heard.
severe,steady,1,0,ADJ,ADJ,She returned his smile with a severe and steady look out of her gray eyes.
severe,strict,1,0,ADJ,ADJ,"He was a man of commanding stature, towering above all around him, and his fervent sermons, aided by his example of severe and strict piety, and his great charities, had greatly impressed the people."
severe,sudden,0,2,ADJ,ADJ,Bert's recovery was as rapid as his illness had been sudden and severe.
severe,systematic,1,0,ADJ,ADJ,"Heuristics are simple for the brain to compute but sometimes introduce ""severe and systematic errors""."
severe,unaccustomed,1,0,ADJ,ADJ,"He had never recovered from the last day’s exposure on the plains, and it was natural that this severe and unaccustomed toil should have its effects."
severe,young,0,1,ADJ,ADJ,I was young and severe.
sew,sit,0,3,VERB,VERB,"We will eat our lunch there, and while I sit and sew you children can play around."""
sew,spin,1,0,VERB,VERB,"I must sew and spin and help keep house and work in the garden to take care of the flowers and learn to cook."""
sewage,waste,1,0,NOUN,NOUN,"By 2007, the lake bed was a slushy bed of sewage and waste."
sewing,textiles,1,0,NOUN,NOUN,She took a class and realized she loved sewing and textiles.
sex,sexuality,1,0,NOUN,NOUN,"[Hugh Hefner] We donated hundreds of thousands of dollars to the Kinsey Institute, an organization whose research on sex and sexuality had inspired the founding of the magazine."
sex,violence,7,0,NOUN,NOUN,The music video explored the controversial issues of sex and violence (mostly the former) being featured in music and at the time.
sex,war,1,0,NOUN,NOUN,The Phoenician goddess of sex and war...
sex,white,2,0,NOUN,ADJ,Sex and white people.
sex,work,1,0,NOUN,NOUN,Don't mix sex and work.
sexual,social,1,2,ADJ,ADJ,Roger Sale believes Andersen's feelings of social and sexual inferiority were expressed in the tale by creating characters that are inferior to their beloveds.
sexuality,violence,0,1,NOUN,NOUN,"""Killer Joe"" received an NC-17 rating from the MPAA for ""graphic aberrant content involving violence and sexuality, and a scene of brutality""."
sexy,suspenseful,1,0,ADJ,ADJ,The film you are now watching is sexy and suspenseful.
shabby,small,0,1,ADJ,ADJ,"It grew small and shabby_, like your last year’s dress; that is why I have called this story “Old Clothes.”"
shabby,streaked,0,1,ADJ,ADJ,"The city wore to me a very dilapidated and tumble-down air; the houses, with scarcely an exception, looked streaked and shabby; pigs ran loose about the streets, and over the plank sidewalks."
shabby,unfair,0,1,ADJ,ADJ,Rodney Grant could not help feeling a slight bond of sympathy between himself and these lads who bore a strong dislike for the very fellows who had accorded him such unfair and shabby treatment.
shabby,unkempt,1,0,ADJ,VERB,His appearance was shabby and unkempt now.
shabby,worn,0,1,VERB,ADJ,"He really looked much refreshed, though his clothes were worn and shabby."
shacks,tents,0,1,NOUN,NOUN,Tents and shacks and two-roomed adobe houses have disappeared before the march of improvement.
shaded,wintergreen,0,1,NOUN,ADJ,"The forest until now had been a wilderness truly, but a wilderness where every kind and size of growth, from the giant pine to the creeping wintergreen and shaded mosses, mingled in beautiful confusion."
shadow,sunlight,0,1,NOUN,VERB,"He watched sunlight and shadow dance on a background of multi-colored green, for a gentle breeze had set the treetops stirring."
shadow,sunshine,0,2,NOUN,VERB,"The next day she came again, and once more they played in sunshine and shadow until evening; but ere she went he sought to persuade her to remain always."
shadowy,still,0,1,ADV,ADJ,"She slipped out upon the deck, lying still and shadowy under its awnings, sped across it like a shadow herself, and so on and up to the bridge."
shadowy,suggestive,1,0,ADJ,NOUN,"Her light had not yet reached the harbor, the further side of which was shadowy and suggestive, with dim coves and rich glooms and jewelling lights."
shadowy,tall,0,3,ADJ,ADJ,"In the darkness, the two Explorers gained only a general impression of someone tall and shadowy."
shaft,smelter,1,0,NOUN,NOUN,"But in the surrounding country were many and excellent farms, and the fact that the great bulk of unenlisted men were working in shaft and smelter made the services of boys on the land more than usually welcome."
shafts,tunnels,2,0,NOUN,NOUN,"Shafts and tunnels collapsed as timber rotted, and the land was susceptible to flooding from the Brisbane River."
shaggy,slender,0,1,NOUN,ADJ,"The slender and shaggy boy, never lacked a mind of his own, especially on the football field where he left a confident and managerial impression from an early age."
shaggy,vast,0,1,ADJ,ADJ,"When he was but a stripling, he had killed a huge lion, almost as big as the one whose vast and shaggy hide he now wore upon his shoulders."
shake,shim,0,2,VERB,VERB,♪ One night she started to shim and shake ♪
shake,shiver,0,2,ADJ,VERB,"They meant to make those cadets shiver and shake; what was the matter with letting them start now, where there was plenty of nice cold water handy?"
shake,shudder,0,1,NOUN,NOUN,"The wind ahead of his diving wings piled up and banked like invisible snow, making the plane shudder and shake."
shake,squeeze,0,3,VERB,VERB,Now don't forget to squeeze and shake.
shake,tremble,2,0,VERB,ADJ,"Soon I began to shake and tremble, and turned deadly cold; my legs ached, my loins ached, and my chest ached, and I felt sore all over."
shake,twitch,1,0,VERB,VERB,Most people think a person with a seizure will shake and twitch.
shaken,shattered,0,1,ADJ,VERB,"Plaster was continually falling through from the shattered and shaken ceilings, while above the roar of the flames could be heard the crash of hostile projectiles that were falling with terrible rapidity."
shaken,weak,0,2,ADJ,VERB,"Peggy felt weak and shaken for some days after her fright, and was thankful to stay quietly indoors and busy herself with her new task."
shaken,white,0,1,ADJ,ADJ,"She faced him, white and shaken, to meet his troubled eyes intently fastened upon her."
shaken,wounded,0,2,VERB,VERB,"But, wounded and shaken, ""Scotty's"" spirit was still undaunted; and uncertain of anything save that you are never beaten till the race is over, Allan inspired Baldy to do his willing best."
shakes,twitches,0,2,NOUN,VERB,"I'm blind in the one eye, can't hardly hear... get twitches and shakes out of nowhere, always losing my line of thought."
shaking,shuddering,1,1,VERB,VERB,"cried Susan, shuddering and shaking."
shaking,sound,0,1,NOUN,VERB,[child vocalises and mother imitates sound and shaking of head.]
shaking,thundering,2,0,VERB,VERB,"It reached the ship, and took the clew of the sail inboard, shaking and thundering, while the sheets lashed to and fro across the deck."
shaking,white,0,2,ADJ,VERB,"Then, white and shaking, he went to a group in the corner where Louis Arnot, the gendarme, was stretched out on the floor."
shaking,wobbling,2,0,VERB,VERB,"As he approaches the radio station, the radio starts shaking and wobbling showing that Donald is violently attacking Old Mother Mallard as an act of revenge."
shaky,uncertain,1,0,ADJ,ADJ,"It was shaky and uncertain, and he sank into the sand up to his ankles."
shaky,white,0,1,ADJ,ADJ,"He lost little time “shinneying” to a high branch, where, white and shaky, he sat looking down at the infuriated animal below."
shale,slate,1,0,NOUN,NOUN,"Directly there was a rattling of shale and slate, and then the lights showed the figure of Tommy sitting astride the peak of the pyramid."
shale,stones,0,1,NOUN,ADJ,"She had not walked very far before she found it--a craggy little ravine, with heather growing over the rocks, and heaps of stones and shale lying about."
shallow,vain,1,0,ADJ,ADJ,He's shallow and vain and not what I imagined him to be.
shallow,wide,0,1,ADJ,ADJ,"His dive was purely instinctive but it was a fine one, wide and shallow, that carried him well out."
shallower,smoother,0,1,ADJ,ADJ,"Shortly after they started the river grew smoother and shallower, so that wading was quite possible."
shame,silence,1,0,NOUN,NOUN,The boy hung his head in shame and silence; it seemed to him that he would never go hunting again.
shame,sin,0,1,NOUN,NOUN,So she might not prove herself guilty of sin and shame.
shame,sorrow,1,0,NOUN,NOUN,It was plain to see that his early burden of shame and sorrow had developed a strong character in the lad.
shame,spite,1,0,NOUN,NOUN,"Now Pitcher the Witch, being mad with shame and spite, fled from the face of man, and ran through the woods like a wild wolf."
shame,strength,0,3,NOUN,NOUN,"Each day, with strength and shame,"
shame,surprise,1,0,NOUN,NOUN,"And Patty with a gasp of shame and surprise, sank back into her seat with her rescued flowers."
shame,trouble,1,0,NOUN,NOUN,"“I do not suppose, Inez, any girl was ever left with such a heritage of shame and trouble."
shame,unreasoning,1,0,NOUN,NOUN,"As for Phil and Langridge, they faced each other, one eager with righteous anger to continue the chastisement, the other mad with the lust of shame and unreasoning."
shame,vexation,1,0,NOUN,NOUN,"I made a strong effort to restrain my tears of shame and vexation, and said very heartily--"
shame,wine,0,1,NOUN,NOUN,"Whereto wine and shame and awe of the stranger led Yunus to reply, “I will trust thee; take her and Allah bless thee in her!”"
shamed,wet,1,0,VERB,ADJ,"And when Psyche, shamed and wet, looked at him with sad eyes, the god spoke to her gently and chid her for her folly."
shameful,sorrowful,1,0,ADJ,ADJ,Such was the shameful and sorrowful ending of what had promised to be a very happy day.
shamefully,utterly,0,1,ADV,ADV,"And then, before you know, it will be upon you, and you will fail utterly and shamefully.”"
shamelessly,vamosed,1,0,ADV,VERB,"“Say, Ann, would you mind if I abandoned you shamelessly and vamosed with some of the girls?”"
shanties,sheds,0,1,NOUN,NOUN,"Quick as a flash, Bill Brown bounded across the road, pistol in hand, toward a cluster of sheds and shanties, which seemed to be the direction from which the missile had been thrown."
shape,size,4,12,NOUN,NOUN,"Leaves of plants vary in shape and size, but they are always the plant organ best suited to capture solar energy."
shape,structure,1,1,NOUN,NOUN,Shape and structure of antennae.
shape,toned,2,0,NOUN,VERB,so I think the walking is enough to help us stay in shape and toned.
shapeless,torn,0,1,ADJ,ADJ,"Torn and shapeless dungaree frocks were her portion in life, and though she hated them she regarded them as inevitable."
